ConstituentID,Classification,DateAcquired,Cataloged,ObjectID,Height,Width
10328,Design,19/10/2015,Y,204828,27.94005588,21.59004318
1048,Drawing,10/05/2005,Y,95666,51.4351,41.2751
4315,Photograph,12/10/2006,Y,105295,46,57.2
4289,Print,26/10/1982,Y,65423,90,62.2
712,Photograph,10/06/1941,Y,53723,24.1,17.1
34124,Drawing,11/12/2007,Y,114769,26.98755398,20.63754128
1889,Illustrated Book,23/01/1991,Y,10113,35.7,23.9
229,Photograph,06/03/1968,Y,43624,,
909,Drawing,10/12/1941,Y,85070,29.2101,19.685
229,Photograph,06/03/1968,N,41623,,
710,Print,03/10/2012,Y,150671,30.1,25
45185,Architecture,06/10/2014,Y,184853,38.1000762,27.94005588
4591,Sculpture,25/10/1985,Y,81944,68.6,38.1
7929,Print,12/11/2007,N,125325,28,21.4
6972,Print,18/01/1993,N,101397,9,67.7
3296,Print,,Y,75832,30.7,22.5
6115,Multiple,08/10/2008,Y,128130,30,8.5
6582,Drawing,13/06/1935,Y,35033,38.7,56.5
4609,Painting,09/12/1996,Y,80393,127,90.8
37228,Print,27/10/2015,Y,199696,20,17.5
23390,Design,10/12/1999,Y,8692,18.6,54.4
739,Photograph,13/05/1982,Y,46992,25.8,35
229,Photograph,06/03/1968,Y,39707,,
3149,Print,06/04/1955,Y,61512,36.2,31.5
1633,Print,,Y,100085,,
2323,Photograph,13/01/1994,N,44283,22.5,29.5
1752,Print,12/11/1935,Y,100599,45.8788,33.0201
2674,Design,16/12/1954,Y,4201,18.415,
542,Illustrated Book,06/10/1964,Y,21252,5.7,8.2
6459,Architecture,04/05/1993,Y,163809,,
5526,Drawing,05/11/2018,Y,289416,17.46253493,27.62255525
200,Print,03/11/1966,N,70303,,
26770,Print,17/11/2009,Y,133138,9.8,9.9
4515,Print,08/06/1965,N,72020,54.5,84.2
7662,Drawing,07/02/2011,Y,144621,,
5865,Design,,Y,1642,78.7402,55.5626
28723,Print,27/10/2015,Y,200253,27.7,21.4
1633,Illustrated Book,06/10/1964,Y,25157,19.7,19.6
3250,Architecture,21/09/1994,Y,464,21,28.6
181,Photograph,13/10/1976,Y,50346,28.5,36.2
871,Drawing,26/09/2011,N,152757,20.32004064,25.4000508
107,Print,17/10/1978,Y,71005,7.6,9.8
1055,Illustrated Book,06/10/1964,N,22497,27.8,21.2
4609,Print,24/03/1949,Y,64318,19.4,26.7
7986,Architecture,,Y,104701,11.43,9.2075
48488,Film,18/10/2016,Y,215481,,
27669,Print,01/06/2006,Y,104041,20.1,16.3
229,Photograph,06/03/1968,N,42127,,
6502,Design,21/09/1994,Y,6892,83.8,59
24331,Illustrated Book,24/01/2001,N,29514,16.9,12.8
229,Photograph,06/03/1968,N,40656,,
40400,Print,04/06/1985,N,149758,33,38
710,Illustrated Book,14/04/2009,Y,130724,28,35
3927,Illustrated Book,07/10/1965,Y,165864,35.5,21.6
3723,Print,08/11/1994,Y,71148,,
3197,Print,11/10/1950,Y,65719,47.8,43.5
7166,Mies van der Rohe Archive,,Y,170169,41.9101,29.8451
647,Illustrated Book,09/01/1986,N,9693,37.5,27.9
196,Illustrated Book,09/01/1986,N,9462,,
7166,Mies van der Rohe Archive,01/01/1968,N,182242,,
23308,Print,24/01/2001,Y,282572,23.4,18.2
8100,Architecture,19/05/2014,Y,184411,13.65252731,19.68503937
3923,Print,29/12/1942,N,73662,42.8,35.5
3008,Photograph,10/11/1983,N,56094,18,15.7
6448,Print,30/03/2017,Y,219816,41.3,31.7
5053,Illustrated Book,24/03/1949,Y,11132,56.7,42
5607,Work on Paper,08/02/2012,N,154657,83.82016764,55.88011176
21398,(not assigned),08/10/2008,N,135192,6.2,43
72,Illustrated Book,28/10/1980,N,19743,30.9,42
229,Photograph,06/03/1968,Y,43298,,
40740,Print,12/03/2008,Y,152671,24.2,23.5
6645,Illustrated Book,22/01/1992,N,12262,26.6,13.8
3302,Illustrated Book,07/02/1967,N,26470,20.4,15.4
649,Print,20/05/1999,N,134107,27.4,21.1
6447,Photograph,15/12/1988,N,53598,15.9,15.6
5626,Illustrated Book,06/10/1964,N,31063,12.6,7
229,Photograph,06/03/1968,N,41037,,
2923,Print,15/06/1964,Y,70467,40.8,31
4540,Design,10/12/1981,Y,7836,69.5,94.7
5755,Photograph,06/01/1939,N,44343,24.8,19.7
1633,Print,09/11/1965,Y,73811,30.1,23.2
6520,Illustrated Book,,N,283519,19.1,21.2
4415,Video,01/07/1997,N,120497,,
375,Drawing,06/12/1966,Y,84983,29.2101,22.225
6399,Photograph,13/11/1973,Y,55282,22.9,34
5928,Print,13/12/1967,N,74965,22.5,15
48791,Design,19/10/2015,Y,196749,242.5704851,122.5552451
8595,Photograph,11/10/2007,Y,111453,5.3,5.1
4048,Design,10/12/1999,Y,8027,36.8,50.5
28676,Drawing,10/05/2005,Y,96311,33.0201,24.13
5639,Illustrated Book,04/06/1968,N,23666,15.1,12.6
45185,Architecture,,N,187489,,
7816,Video,16/02/2012,Y,159733,,
6177,Illustrated Book,06/10/1964,N,31385,23.7,19.9
6272,Photograph,09/10/1997,Y,53405,34.5,27
23390,Design,10/12/1999,Y,8679,29.7,20.8
1249,Design,01/04/1934,Y,2805,37.2,
1818,Illustrated Book,06/10/1964,N,26037,22.7,17
2948,Drawing,11/12/2001,Y,82318,43.8151,56.5151
48665,Print,27/10/2015,Y,196013,0,0
28613,Drawing,10/05/2005,Y,95885,28.5751,22.225
6468,Illustrated Book,06/10/1964,N,31555,8.8,13.2
2141,Sculpture,10/01/1967,Y,81824,5.7,3.8
5189,Design,22/04/1998,Y,5931,65.8,96.9
5281,Print,16/05/2011,Y,148408,18,13.6
5839,Print,27/10/2015,Y,200202,9.8,14.8
3963,Drawing,08/04/2008,Y,116345,74.93014986,105.0927102
68232,Photograph,26/10/2017,Y,221819,51.43510287,76.2001524
1975,Illustrated Book,06/10/1964,N,26080,20.1,31.3
7077,Design,04/05/1993,Y,2365,73.6,66.0401
36123,Drawing,10/02/2009,N,121695,43.18008636,27.94005588
1084,Illustrated Book,29/12/1944,N,12123,17.2,20
4823,Print,06/03/1997,Y,62530,159,130.6
6677,Print,19/12/1958,N,67487,,
229,Photograph,06/03/1968,Y,42255,,
710,Print,21/05/2013,Y,163275,108.6,98.8
37946,Print,09/03/2010,Y,134691,50,42
1470,Illustrated Book,29/09/1949,Y,19605,24,17.8
3648,Photograph,10/05/1973,N,49120,23.8,19.6
1330,Photograph,27/03/1985,N,46083,24.7,19.2
7474,Print,01/04/2020,Y,402083,12.7,7.2
1832,Drawing,08/02/1966,Y,34680,42.86258573,58.42011684
1130,Print,08/06/1965,Y,70576,57.5,31.5
5631,Photograph,27/10/1970,N,55818,24.1,19.3
5469,Periodical,07/05/1952,Y,15912,30.7,24.7
45391,Print,18/10/2017,Y,222990,109.2,76.2
5267,Photograph,,Y,49604,23.8,18.6
890,Sculpture,06/10/1964,Y,81597,101,49.5
7644,Design,12/02/2018,N,289878,,
5451,Print,05/04/1940,Y,71419,19.5,16.6
398,Photograph,09/11/1965,N,131169,,
229,Photograph,06/03/1968,Y,39425,,
97,Illustrated Book,09/05/1975,N,12208,25.4,32.9
6795,Photograph,29/01/2015,Y,190264,,
6399,Photograph,11/06/1998,Y,53441,21.6,32.5
5656,Photograph,05/12/1984,Y,54273,34.3,43.2
853,Photograph,10/03/1977,Y,45456,14,24.3
6165,Print,24/05/1951,N,63075,30.2,24.5
3528,Print,04/04/2002,Y,98986,72,91.1
2756,Illustrated Book,06/10/1964,N,26550,3.7,2.7
8632,Photograph,14/06/2001,Y,58741,19.2,23.8
795,Drawing,27/10/2015,Y,186588,50.00635001,41
511,Illustrated Book,06/10/1964,Y,20475,32,24.2
28866,Drawing,10/05/2005,Y,97812,165.7353315,132.0803
1125,Design,12/06/1963,Y,6763,85.4,60.3
3923,Illustrated Book,29/09/1949,N,19384,12.9,13.7
11663,Photograph,09/10/2014,Y,178892,13.7,8.2
39781,Photograph,03/10/2011,Y,147528,100,80
229,Photograph,06/03/1968,N,41636,,
7166,Mies van der Rohe Archive,,N,187721,47.62509525,70.48514097
5145,Photograph,28/05/2015,Y,193945,,
756,Print,08/10/2008,N,135312,9.3,11.6
3756,Illustrated Book,23/10/1990,Y,17682,21.3,15.3
12501,Illustrated Book,24/01/2001,N,23566,17,12.9
229,Photograph,07/08/1980,N,54303,24,18
5267,Photograph,,Y,49613,24,18.2
8595,Photograph,26/10/2017,Y,277110,5.08001016,5.08001016
3111,Illustrated Book,03/06/2015,Y,195194,,
1973,Print,13/01/2009,Y,126061,16.2,9.5
4675,Print,22/05/1969,N,69342,30.2,22.9
8595,Photograph,08/06/1989,Y,141580,41,33
4022,Photograph,09/10/2014,Y,187756,46,49.6
23390,Design,12/05/1943,N,7088,,
1500,Illustrated Book,06/10/1964,N,24527,4,4.3
4718,Print,04/12/1969,N,75991,24.4,18.1
1430,Photograph,20/10/1938,N,51192,10.5,6.3
506,Photograph,13/12/1990,Y,55325,27.3,77.2
710,Print,03/10/2012,N,150759,20,15.2
5469,Periodical,07/05/1952,Y,15891,23.4,33.3
33046,Design,06/10/2014,Y,185301,19.0500381,19.0500381
7817,Drawing,10/05/2005,Y,121323,27.94005588,43.18008636
710,Print,03/10/2012,Y,150721,20.3,6.8
3758,Print,08/05/1972,Y,65105,30.6,38.4
1589,Illustrated Book,06/10/1964,N,24990,28,18.5
129,Print,13/12/1967,Y,74140,55.3,72.2
12753,Print,01/06/2006,N,115023,47,31.5
23390,Print,24/01/2001,Y,14324,18.1,13.8
,Photograph,,N,222228,0,0
1364,Illustrated Book,06/10/1964,Y,23601,12.3,19.9
45771,Print,02/10/2014,N,188080,67.5,48
42366,Design,15/10/2012,Y,163891,8.89001778,
3130,Print,06/04/1955,Y,61491,23.5,28.5
101,Design,18/02/1943,N,163066,,
7005,Sculpture,09/12/2010,Y,142649,,
26770,Print,16/05/2011,Y,147224,10.5,9.9
7824,Video,10/12/2007,Y,114696,,
1145,Illustrated Book,15/10/1986,N,16086,65,100
5997,Illustrated Book,03/11/1966,N,19081,37,28.5
9259,Design,17/06/1947,Y,2379,,8.1
1228,Print,05/04/1940,N,73385,20.1,11.3
25983,Print,10/10/2013,Y,181215,37.2,43.5
,Drawing,08/10/2008,N,136240,11.7,22.8
4675,Painting,10/01/1968,Y,78376,76.3,61.6
6077,Illustrated Book,06/10/1964,N,24933,23.2,7
23390,Illustrated Book,24/01/2001,N,22255,18.2,12.5
429,Print,24/05/1951,Y,66037,30.6,26.2
757,Photograph,15/01/1986,Y,45128,24.1,19
27427,Drawing,10/05/2005,Y,95816,15.9,36.8
8595,Photograph,08/06/1989,Y,141639,41,33
833,Photograph,06/06/2012,Y,160732,39.2,39.3
6459,Frank Lloyd Wright Archive,,N,201181,30.48006096,45.72009144
1084,Illustrated Book,29/12/1944,N,12111,14.2,18.6
853,Photograph,10/03/1977,Y,45458,28,16.5
,(not assigned),08/10/2008,N,135425,10,3
3650,Photograph,15/10/1992,Y,52922,35.6,28
,Work on Paper,,N,112113,139.7002794,198.1203962
,Frank Lloyd Wright Archive,,N,216849,,
7470,Architecture,03/06/2013,Y,168042,100,19
2930,Print,14/05/1987,N,101539,59.5,90
6339,Print,07/02/2013,Y,166570,19.9,15.2
,Frank Lloyd Wright Archive,,N,216828,,
6807,Video,15/09/1990,Y,120335,,
36251,Installation,12/05/2011,Y,146927,225,
229,Photograph,06/03/1968,N,41782,,
6329,Photograph,10/05/1934,Y,46982,9.2,11.7
647,Illustrated Book,09/01/1986,N,9711,61.9,44.5
2697,Design,12/06/1963,Y,6791,127.6,90.1
1975,Illustrated Book,06/10/1964,N,26101,8.6,6.6
38839,Print,07/03/2011,Y,146434,68.5,53.2
2002,Photograph,15/06/1995,N,49331,21.9,32.8
5983,Drawing,10/05/2005,Y,97603,38.1001,31.11506223
5281,Print,16/05/2011,Y,148355,9.9,11.6
208,Photograph,13/05/2004,N,89210,34.1,36.4
6329,Photograph,01/05/1968,Y,58483,19.4,24.4
3832,Illustrated Book,04/01/1973,N,10306,2.7,3.1
18660,Photograph,14/06/2001,Y,58656,22.4,34.7
834,Print,18/01/1989,Y,59618,,
2016,Print,30/03/2017,Y,220738,10.5,14.8
6281,Video,12/03/2008,Y,118055,,
21398,(not assigned),08/10/2008,N,132231,5,
39882,Photograph,09/05/2013,Y,165422,12,17.8
49682,Photograph,19/05/2016,N,215935,0,40.64008128
4344,Print,10/10/2013,Y,173191,56,75.7
1547,Illustrated Book,18/01/1983,N,14129,29.7,22.5
3115,Print,15/05/1957,Y,60885,30.8,30
8595,Photograph,14/05/1975,N,48972,16,28
22953,Design,21/11/1951,Y,7708,114.3002,147.3203
1533,Photograph,08/05/2014,N,185597,21.7487935,28.41630683
8595,Photograph,08/06/1989,Y,141641,41,33
4671,Drawing,10/05/2005,Y,97096,99.7,69.9
3447,Print,29/09/1949,N,69071,36.7,31.3
30910,Video,12/01/2011,Y,143764,,
5098,Print,08/03/2005,Y,95170,34.2901,34.2901
17697,Photograph,02/04/1974,N,47695,33.7,26.1
60,Photograph,15/10/1981,N,50713,15.3,20
30845,Photograph,08/04/2015,Y,192385,24.13004826,15.87503175
1646,Illustrated Book,06/10/1964,N,25527,23.4,15.5
7851,Photograph,09/11/1965,Y,57137,19.2,24.1
19163,Drawing,10/05/2005,Y,96429,24.13,17.145
4387,Drawing,18/12/1980,N,37839,17.1,17.1
26651,Film,12/04/2012,N,160682,,
2002,Photograph,12/10/2000,N,52671,16.5,24.8
229,Photograph,06/03/1968,N,41814,,
48289,Drawing,07/04/2016,Y,194466,76.2001524,57.46761494
2770,Print,10/01/1974,N,72968,71.2,51.1
2678,Print,17/10/1978,Y,156240,42.3,34.2
32655,Design,05/06/2007,Y,109111,25.0826,36.1951
1633,Print,09/11/1965,Y,143562,45.5,35.3
8595,Photograph,07/10/2010,Y,141171,8.3,5.7
205,Print,07/10/1985,Y,66351,74.8,53.8
23390,Design,12/05/1943,N,6778,,
3648,Photograph,08/12/1976,N,56013,22.3,18.8
3832,Illustrated Book,06/10/1964,N,28862,25.1,19
6520,Illustrated Book,,N,279855,19.1,21.4
42466,Architecture,15/10/2012,Y,164201,86.36017272,71.12014224
710,Illustrated Book,07/02/2012,Y,167748,43,30
3537,Sculpture,12/01/1971,Y,81765,259.0805,
,Photograph,08/10/2008,N,181775,0,0
4514,Illustrated Book,06/10/1964,N,29179,16.6,14.4
5053,Print,29/09/1949,Y,133631,,
263,Drawing,09/01/1962,Y,33303,34.9,36.2
4609,Painting,09/10/1956,Y,79357,20.3,20.3
1750,Illustrated Book,06/10/1964,N,25915,35.7,24.2
7166,Mies van der Rohe Archive,10/12/1963,Y,125862,20.9,29.8
2221,Print,05/04/1940,Y,74723,23.1,15.6
68281,Photograph,17/05/2018,Y,284364,20.32004064,25.4000508
4192,Photograph,17/03/1937,N,47137,12,45.1
35906,Video,07/11/2018,Y,290211,,
1055,Illustrated Book,06/10/1964,N,23043,28,23.8
33913,Print,06/10/2011,Y,156888,158.7503175,111.7602235
630,Print,10/11/2010,Y,157007,55,45
4233,Design,25/10/1956,N,3959,22.225,
23308,Illustrated Book,24/01/2001,Y,164369,15,10.5
5281,Print,16/05/2011,Y,148399,21.8,17.8
3049,Print,04/12/1969,Y,76141,48.7,65.8
4048,Design,15/11/1950,Y,6526,101.5,62.9
11,Illustrated Book,06/10/1964,Y,20174,22.8,20.4
229,Photograph,06/03/1968,Y,41048,,
3782,Illustrated Book,06/10/1964,N,28133,20.7,15.9
5517,Photograph,23/10/1980,Y,55181,38.2,38.3
3926,Photograph,05/12/1984,Y,54037,35.5,27.6
7967,Painting,06/12/1999,Y,80627,243.8,182.9
803,Photograph,28/10/1982,Y,49906,13.9,9.8
207,Print,07/10/1975,Y,65194,56.5,76.2
336,Photograph,21/05/1969,Y,52810,25.6,35.9
4488,Illustrated Book,07/10/1965,Y,20129,26.5,14.6
5015,Design,16/12/1954,Y,4186,22.8,
5366,Drawing,16/10/1947,Y,35402,58.4,79.7
1280,Painting,07/04/1953,Y,78987,59,64.1
1633,Print,,Y,84855,40,30.5
7929,Print,12/11/2007,N,125338,28,21.4
23056,Design,24/09/2001,Y,82741,1.27,12.065
4840,Drawing,17/05/2000,Y,35721,17.8,25.4
8470,Drawing,23/05/2013,Y,169890,149.5427991,143.510287
1243,Illustrated Book,19/03/1956,Y,10937,29,23
710,Print,02/05/1990,Y,63217,18.2,10.6
3118,Painting,07/12/1992,Y,79918,199.4,129.9
2221,Print,05/04/1940,Y,74727,25.2,20
34,Architecture,30/06/2000,Y,1009,38.1,76.2
712,Photograph,02/04/1974,Y,46941,33,25.4
3409,Illustrated Book,06/10/1964,N,27017,30,18.5
1633,Painting,12/04/1966,Y,79071,99.7,81
1873,Drawing,25/02/1999,Y,33179,43.8,59.7
4474,Print,24/10/1973,Y,68074,50,35.1
5409,Photograph,13/02/2013,Y,165370,43.18008636,55.24511049
5933,Drawing,10/05/2005,Y,97588,26.9876,20.955
1784,Illustrated Book,24/01/2001,N,18393,22.8,15.6
3296,Painting,20/10/1938,Y,79437,127.6,102.2
5821,Drawing,01/01/1942,Y,85443,51.5057,25.4001
48907,Design,19/10/2015,Y,198411,29.84505969,20.95504191
7639,Drawing,08/02/2005,Y,94508,153,187.9604
4054,Design,10/12/1999,Y,8169,29.5,21
2893,Print,12/03/2008,Y,152674,24.6,32.3
229,Photograph,06/03/1968,Y,43339,,
3697,Illustrated Book,06/10/1964,N,27708,10,10
6274,Print,04/12/1969,N,76599,56.7,76.3
4929,Drawing,10/05/2005,Y,97171,73.0251,71.1201
2450,Print,09/02/1967,N,92981,,
23308,Print,24/01/2001,Y,282603,23.7,18.5
229,Photograph,06/03/1968,N,42665,,
7166,Mies van der Rohe Archive,,Y,217765,71.75514351,85.09017018
6459,Frank Lloyd Wright Archive,,N,200763,87.31267463,81.91516383
756,Print,08/10/2008,Y,135371,8,9.1
2702,Architecture,16/05/1989,Y,171,52.1,103.5
4716,Illustrated Book,23/05/2018,Y,288429,27.1,20.4
4399,Print,10/02/1969,Y,61568,75.8,54
5508,Photograph,17/12/1981,Y,54734,26.5,40.5
4945,Print,08/10/1963,Y,70574,30.6,36.7
6981,Photograph,07/06/1990,Y,132607,13.5,8.4
1633,Print,09/11/1965,Y,73824,23.9,17
7080,Print,27/10/2015,Y,200652,7.2,9.5
5134,Photograph,09/01/1992,Y,45745,24.1,19
1739,Print,07/11/1952,Y,65244,23.9,18.2
6281,Video,15/05/1975,Y,117966,,
33825,Ephemera,,Y,156691,16.6,11.7
4607,Painting,12/01/1954,Y,78348,250.2,198.8
3130,Design,04/04/1956,Y,5686,64.4,47.4
5181,Print,05/03/1970,Y,62743,47.1,38.1
5634,Periodical,,Y,183669,28.5,18.5
5749,Photograph,16/01/1941,N,83113,13.8,20.2
7166,Mies van der Rohe Archive,06/11/1974,Y,106597,7.4613,10.4775
1539,Print,04/12/1969,Y,74421,33.5,57.5
229,Photograph,06/03/1968,Y,40746,,
3542,Print,15/01/1987,Y,59855,71.6,85.1
3537,Print,07/05/1963,Y,66041,63.7,49
1055,Illustrated Book,06/10/1964,N,22491,21.4,27.8
26617,Print,02/06/2005,Y,99346,58,36.3
7166,Mies van der Rohe Archive,,N,187429,42.54508509,48.89509779
37355,Film,12/05/2009,Y,129359,,
8137,Drawing,21/10/1999,Y,36678,21.6,27.9
4524,Design,06/02/2008,Y,118985,64.1351,85.0902
1492,Illustrated Book,06/10/1964,N,24095,2.9,3.2
1777,Photograph,07/05/1963,Y,50360,10.1,15
3821,Print,10/01/1961,Y,70744,38.2,32.2
4410,Sculpture,08/10/2008,N,138150,0,0
8595,Photograph,14/05/1975,N,49035,7,7.5
5366,Drawing,22/01/1952,Y,33237,101.6,66
5456,Photograph,07/03/1972,Y,46940,48.3,36.8
1859,Print,04/06/2007,Y,407192,42,29.8
1633,Print,06/12/1966,N,143503,,
1752,Illustrated Book,30/03/1971,N,16403,22.6,10.5
38770,Audio,10/10/2013,Y,183959,31.11506223,31.43256287
32031,Print,05/11/2018,Y,291965,47.9,57
8595,Photograph,26/10/2017,Y,275278,5.08001016,5.08001016
2221,Print,05/04/1940,Y,74781,12.6,7.5
47764,Audio,10/10/2013,Y,184296,12.38252477,14.28752858
,Audio,08/10/2008,N,223503,0,0
41829,Print,07/02/2013,N,169206,,
2700,Design,12/05/1943,Y,7541,124.6,91.2
4488,Print,22/10/1970,Y,150881,24.1,35.7
5925,Photograph,22/04/1959,Y,51878,34.5,35.1
8595,Photograph,12/11/2019,N,400003,5.5,8
1500,Illustrated Book,06/10/1964,N,24504,4.3,4
5994,Illustrated Book,26/05/1960,N,12966,9,8.8
1646,Illustrated Book,06/10/1964,N,25516,21.7,16.2
8059,Mies van der Rohe Archive,,N,145416,34.92506985,53.02260605
6317,Photograph,09/06/1977,N,50171,25.1,38.1
3842,Illustrated Book,09/11/1965,N,25951,27.8,22.2
2030,Illustrated Book,10/02/1977,Y,10771,91.5,
4866,Photograph,02/02/2017,Y,215313,37.5,27.4
2984,Print,04/12/1969,Y,73782,45.7,38.1
8059,Mies van der Rohe Archive,,Y,139963,77.15265431,83.50266701
6215,Design,17/05/1983,Y,7440,79.1,109.5
398,Photograph,09/11/1965,N,131155,,
7159,Photograph,25/10/1991,Y,50671,37.1,37.4
6109,Drawing,24/01/1975,Y,33440,25.1,25.1
3697,Illustrated Book,06/10/1964,N,27674,10.4,10.3
30506,Photograph,11/05/2006,Y,102471,93.9802,139.7003
2002,Photograph,11/05/2005,N,92289,38,37.4
2231,Sculpture,07/12/1965,Y,81914,31.3,19.6
1243,Illustrated Book,06/10/1964,Y,23536,13.4,23.3
1633,Print,,Y,84853,47,35
5006,Photograph,26/02/1981,Y,44791,14,20.9
1500,Illustrated Book,06/10/1964,N,24166,3.9,4
48048,Film,11/05/2015,Y,192733,,
48041,Design,04/06/2015,N,192490,,
5910,Illustrated Book,06/10/1964,N,31130,27.2,15.6
4609,Print,24/03/1949,Y,64030,26.7,19.4
1802,Print,25/02/1980,Y,67049,44.1,60.6
5947,Design,10/12/1999,Y,8485,29.2,21
1873,Multiple,08/10/2008,N,136655,3.7,11.3
4310,Drawing,12/05/2010,Y,137379,88.9001778,66.04013208
2002,Photograph,12/10/2000,Y,55908,16.4,24.6
922,Illustrated Book,06/10/1964,Y,402183,8.9,10.6
3832,Illustrated Book,06/10/1964,N,28763,39,24.3
2002,Photograph,16/04/1987,N,46513,20.3,30.5
625,Drawing,10/09/1985,Y,38182,75.6,105.4
29656,Sculpture,06/10/2005,Y,100358,45.7201,13.97
26770,Print,17/11/2009,Y,133004,12.4,11.6
6246,Print,12/05/1970,Y,64287,91.8,91.6
4114,Drawing,07/10/2009,Y,130842,27.94005588,21.59004318
3711,Print,04/12/1969,Y,74782,47,34.5
229,Photograph,06/03/1968,N,39052,,
,Illustrated Book,29/09/1949,N,19592,3,8.2
37145,Photograph,04/04/2019,N,393632,25.4000508,38.1000762
2236,Print,03/10/2012,Y,165229,43.1,35.5
5414,Drawing,04/04/1978,Y,34956,54.6,49.5
47887,Sculpture,01/06/2015,Y,192064,63,39
4609,Illustrated Book,06/10/1964,Y,29933,20.8,15.4
8254,Design,19/10/2015,Y,198532,29.21005842,20.95504191
6109,Illustrated Book,05/02/1968,N,11305,23.8,16.7
4716,Illustrated Book,23/05/2018,Y,288430,27.1,20.4
2007,Multiple,08/10/2008,Y,135191,11.6,13
35728,Multiple,08/10/2008,Y,128115,10,12
2453,Photograph,,Y,48320,18.5,23.7
1940,Drawing,21/11/1989,Y,86287,35.2426,27.9401
1866,Illustrated Book,22/10/1981,N,16801,57,46.3
1055,Illustrated Book,06/10/1964,N,22336,16.5,10.8
7166,Mies van der Rohe Archive,06/11/1974,Y,106451,29.5276,20.955
229,Photograph,06/03/1968,N,42565,,
366,Print,13/11/2001,Y,82620,65.5,49.6
4185,Painting,08/04/2002,Y,84185,200.9779,191.7704
649,Print,20/05/1999,N,134022,27.4,21.1
4543,Design,27/02/1978,Y,2792,14.3,3.8
3150,Photograph,29/05/1985,N,48212,30.3,96.8
3592,Drawing,13/06/1992,Y,35368,75.2,54.5
7166,Mies van der Rohe Archive,06/11/1974,Y,106396,29.6863,20.955
922,Illustrated Book,06/10/1964,Y,402165,9,8.9
1485,Drawing,10/11/1964,Y,85649,13,18.4
4474,Print,10/01/1974,Y,101996,15.2,15.2
3825,Print,10/01/1974,N,65859,82.2,52.4
26770,Print,17/11/2009,Y,128923,11.8,11.9
5634,Periodical,,Y,183726,37.5,27.5
2558,Print,02/12/1943,Y,73794,55,33
710,Print,08/10/2008,N,119455,18,14.3
3373,Photograph,15/06/1995,N,54243,23.6,15.6
229,Photograph,06/03/1968,Y,43570,,
43434,Print,07/02/2013,Y,168839,43.8,28.7
107,Print,17/10/1978,Y,71595,76.5,56
41829,Print,,N,196155,,
2400,Print,29/12/1942,Y,71903,49.8,49.3
710,Print,08/10/2008,Y,119468,40.4,30.3
879,Illustrated Book,06/10/1964,N,22146,12.2,16.5
8595,Photograph,07/10/2010,N,174486,27.94005588,38.1000762
1492,Illustrated Book,06/10/1964,N,24102,9.6,8.4
26770,Print,16/05/2011,Y,147234,9.7,11.8
1752,Drawing,12/11/1935,Y,35454,36.2,25.4
511,Illustrated Book,06/10/1964,Y,20896,7.9,8.4
3832,Illustrated Book,04/01/1973,N,10224,14.6,10
3385,Illustrated Book,06/10/1964,N,26894,9.8,12.5
6876,Illustrated Book,20/05/1992,N,14939,16.5,12.9
710,Print,08/10/2008,Y,119754,31,32.3
2582,Print,13/12/1961,Y,110328,16,17.6
5488,Drawing,28/04/1981,Y,33723,65.4,102.6
4315,Photograph,13/10/1988,Y,49896,19.5,24.5
229,Photograph,06/03/1968,Y,41495,,
229,Photograph,06/03/1968,Y,42062,,
7166,Mies van der Rohe Archive,06/11/1974,Y,87913,15.2,20.6
37325,Photograph,07/10/2009,Y,129914,31.4,47
4675,Print,05/03/1970,Y,75970,48.5,42.1
6220,Print,20/05/1999,Y,154517,20.1,13.8
74941,Video,07/11/2018,N,294489,,
34,Design,04/11/1943,Y,92879,66.0401,60.3251
1646,Illustrated Book,06/10/1964,N,25559,20.1,14.7
7077,Design,09/04/1996,Y,2201,124.5,121.9202
6399,Photograph,11/10/2007,Y,111122,22.1,33.1
3716,Photograph,16/01/1941,N,46290,29.8,23.2
7679,Illustrated Book,07/04/2016,Y,204541,27.5,20
3394,Photograph,13/06/2002,N,86030,23.9,34.3
3373,Photograph,15/06/1995,Y,55483,39.9,46
6327,Photograph,27/01/1942,Y,45055,19,24.4
21398,Multiple,08/10/2008,Y,127937,10,12
2578,Photograph,20/06/1991,N,48168,33,28
1616,Design,22/04/1998,Y,2617,12.7,
8595,Photograph,26/10/2017,Y,277509,5.08001016,5.08001016
7166,Mies van der Rohe Archive,,Y,170114,20.95504191,29.21005842
1249,Design,17/03/1948,Y,1993,6.985,
1458,Photograph,17/12/1981,N,54121,28.3,28.4
1911,Print,14/05/1987,N,62434,10.16002032,15.24003048
7081,Illustrated Book,17/11/1993,Y,21980,,
484,Illustrated Book,30/01/1953,N,10541,21.3,23.3
5086,Print,05/03/1970,Y,62653,0.6,0.5
7166,Architecture,01/01/1961,Y,82411,17.78,114.3002
34915,Video,15/03/1999,Y,118402,,
2801,Print,10/01/1974,N,77759,41.9,67.9
38839,Print,07/03/2011,Y,146453,68.5,53.2
5319,Drawing,28/10/1969,Y,38163,49.7,64.9
416,Photograph,15/01/1986,Y,44487,29.7,29.3
2098,Print,23/09/1934,Y,60978,20.5,35.5
21398,Multiple,08/10/2008,Y,131883,10,12
5143,Drawing,14/05/2014,N,183853,22.8,15.7
